,quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,age,has_claim,prob_noclaim,prob_claim
3560,36007680,F,6.0,11/15/1935,734.0,C,147.0,3,SEDAN,1.804,83,0,0.6277314882237468,0.3722685117762532
3561,36747321,F,3.0,6/27/1972,684.0,B,126.5,4,SEDAN,1.518,46,0,0.5312996683446043,0.46870033165539565
3563,76779683,F,5.0,9/17/1958,723.0,B,109.1,3,HBACK,1.122,60,0,0.6858085847877796,0.3141914152122204
3564,46931283,F,3.0,1/6/1974,735.0,B,146.8,1,STNWG,3.146,44,0,0.5993744487091232,0.40062555129087685
3565,84036454,F,5.0,9/25/1952,705.0,C,142.5,4,UTE,0.715,66,0,0.575454156810518,0.42454584318948196
3566,78870252,F,3.0,5/20/1979,817.0,F,156.0,4,UTE,1.595,39,0,0.6651110408276285,0.3348889591723715
3567,88943009,M,2.0,8/11/1982,527.0,B,151.7,2,HBACK,1.441,36,1,0.271574681894456,0.728425318105544
3568,82211368,M,4.0,10/12/1969,302.0,B,125.9,4,SEDAN,0.638,49,1,0.09066788738171638,0.9093321126182836
3569,75767022,F,4.0,4/26/1967,579.0,F,184.0,4,STNWG,1.397,51,1,0.25104345458393007,0.7489565454160699
3570,43643840,M,5.0,5/30/1959,632.0,C,124.5,4,STNWG,1.144,59,1,0.4762805257520575,0.5237194742479425
3571,62290024,F,3.0,1/16/1972,821.0,B,94.6,1,HBACK,3.322,46,0,0.8132568011053058,0.1867431988946941
3572,59025372,F,3.0,1/14/1977,717.0,A,70.3,3,STNWG,2.926,41,0,0.6921827368051916,0.30781726319480834
3573,33977641,F,2.0,8/20/1981,636.0,B,142.7,3,UTE,2.398,37,1,0.4040700673235885,0.5959299326764115
3574,97650225,M,6.0,4/15/1947,644.0,C,135.0,1,HBACK,1.65,71,0,0.5539833416929032,0.44601665830709675
3575,49797146,M,5.0,9/14/1951,841.0,E,79.5,4,UTE,1.98,67,0,0.8427841204621271,0.1572158795378729
3576,94537934,F,4.0,5/17/1964,713.0,D,160.7,2,SEDAN,1.397,54,0,0.5657358538292212,0.43426414617077885
3577,29441694,M,5.0,6/22/1950,775.0,A,73.1,4,MIBUS,1.661,68,0,0.7927821770049777,0.2072178229950224
3578,55437468,M,4.0,11/5/1960,630.0,E,25.5,3,HBACK,0.803,58,0,0.7297453773089349,0.2702546226910651
3579,47558335,F,2.0,12/22/1986,835.0,D,135.5,2,SEDAN,1.793,32,0,0.7628440226850639,0.23715597731493607
3580,61482749,M,5.0,8/8/1960,656.0,C,138.0,2,PANVN,3.355,58,1,0.4734526538464098,0.5265473461535902
3581,39351387,M,4.0,10/24/1964,750.0,C,150.0,3,HBACK,0.924,54,0,0.6363588144662893,0.36364118553371066
3583,36276985,F,5.0,3/29/1955,709.0,B,97.7,4,HBACK,0.671,63,0,0.6799959597288092,0.3200040402711908
3584,84134901,F,2.0,1/6/1985,601.0,F,128.0,2,STNWG,3.025,33,1,0.3863175019870624,0.6136824980129376
3585,89419992,M,2.0,12/23/1984,773.0,B,140.3,3,SEDAN,1.188,34,0,0.6630989752677942,0.33690102473220584
3586,81342592,F,3.0,10/28/1972,632.0,E,43.5,3,STNWG,2.189,46,0,0.6483050547937295,0.3516949452062705
3587,21915566,M,4.0,8/24/1968,663.0,A,68.5,3,SEDAN,1.023,50,0,0.6755624808290035,0.3244375191709965
3588,20203580,F,4.0,12/4/1961,704.0,D,102.7,2,HBACK,1.43,57,0,0.6846786831909912,0.31532131680900877
3589,10970224,F,1.0,4/14/1990,689.0,C,115.5,1,HBACK,1.529,28,0,0.6241167075092627,0.37588329249073726
3590,77308522,M,2.0,1/17/1988,660.0,C,145.5,4,SEDAN,0.979,30,1,0.44154039496936404,0.558459605030636
3591,17771472,F,4.0,4/28/1960,340.0,B,151.3,4,SEDAN,0.671,58,1,0.09483796624580831,0.9051620337541917
3592,41133863,F,6.0,1/22/1942,746.0,D,85.6,1,STNWG,3.817,76,0,0.7590635748168962,0.24093642518310376
3593,44713002,F,5.0,7/4/1957,701.0,C,133.5,1,STNWG,7.216,61,1,0.4782406572195885,0.5217593427804115
3594,81375639,M,1.0,8/15/1994,528.0,C,111.0,2,HBACK,1.089,24,1,0.35313016834218436,0.6468698316578156
3595,69265768,M,2.0,3/23/1981,329.0,C,121.5,3,HBACK,0.99,37,1,0.11182818170074993,0.8881718182992501
3596,11281023,F,3.0,7/9/1978,680.0,C,133.5,4,STNWG,0.495,40,0,0.530151818821339,0.469848181178661
3598,74658655,F,4.0,8/5/1964,621.0,C,132.0,1,SEDAN,2.695,54,1,0.47145699192534407,0.5285430080746559
3599,44688483,F,3.0,2/23/1978,419.0,B,114.1,1,SEDAN,2.519,40,1,0.20735258454268712,0.7926474154573129
3600,33497925,F,3.0,11/16/1970,637.0,C,133.5,2,HBACK,1.826,48,1,0.4847837297296661,0.5152162702703339
3601,70216722,F,4.0,9/25/1969,770.0,D,155.4,2,STNWG,2.684,49,0,0.6275526650393168,0.3724473349606832
3602,20423175,M,3.0,7/9/1975,646.0,B,125.1,1,HBACK,1.903,43,0,0.5392888277625325,0.46071117223746755
3603,52309929,M,3.0,1/11/1979,623.0,A,82.3,4,STNWG,1.947,39,0,0.5148712564827732,0.4851287435172268
3604,63767452,M,4.0,11/14/1963,768.0,A,33.7,4,HBACK,0.715,55,0,0.8483192849162969,0.15168071508370304
3605,91706455,M,6.0,10/20/1948,517.0,A,114.6,2,SEDAN,2.497,70,1,0.3429595088574936,0.6570404911425064
3606,18317565,F,3.0,3/11/1970,731.0,B,117.5,4,SEDAN,0.418,48,0,0.6603591189142332,0.33964088108576684
3607,87320650,F,4.0,1/24/1960,621.0,B,102.5,2,SEDAN,1.881,58,0,0.5435371492060568,0.4564628507939433
3608,14747748,M,4.0,5/13/1966,370.0,C,109.5,2,SEDAN,2.189,52,1,0.16286918448929955,0.8371308155107005
3609,27290643,M,4.0,12/6/1965,359.0,C,126.0,1,PANVN,2.651,53,1,0.14087176470610308,0.8591282352938969
3610,72404077,M,5.0,1/1/1956,674.0,C,150.0,4,MCARA,2.376,62,1,0.45280583469132485,0.5471941653086752
3611,38620350,F,5.0,7/28/1952,794.0,D,44.7,1,SEDAN,2.662,66,0,0.8753124470274456,0.12468755297255438
3612,37344038,M,3.0,2/15/1976,596.0,C,142.5,4,HBACK,0.451,42,1,0.3745421805324338,0.6254578194675662
3613,28328952,F,2.0,7/1/1989,625.0,A,91.2,3,MIBUS,2.849,29,1,0.4857293078836449,0.5142706921163551
3614,46577680,F,2.0,12/13/1986,681.0,A,70.9,3,HBACK,1.727,32,0,0.6590920546484017,0.3409079453515983
3615,22303602,M,3.0,9/10/1977,782.0,F,154.0,4,HBACK,0.429,41,0,0.6496496653752444,0.35035033462475557
3617,36116944,M,4.0,12/8/1961,791.0,C,142.5,3,HBACK,0.946,57,0,0.714728399041827,0.285271600958173
3618,20804486,F,4.0,4/26/1967,726.0,D,99.7,1,HBACK,1.507,51,0,0.7356635169866951,0.2643364830133049
3619,89832299,M,3.0,10/12/1977,605.0,C,102.0,1,COUPE,5.731,41,1,0.41325541389539033,0.5867445861046097
3620,48261677,F,5.0,4/12/1950,442.0,A,86.1,1,SEDAN,4.598,68,1,0.26486407379471055,0.7351359262052894
3621,72224614,F,2.0,10/10/1981,526.0,F,126.0,2,STNWG,2.86,37,1,0.28783610682332095,0.712163893176679
3622,37731309,F,4.0,2/15/1967,625.0,B,120.1,1,HBACK,1.7589,51,0,0.5304133134094364,0.46958668659056363
3623,47903338,M,5.0,2/14/1950,715.0,C,144.0,4,COUPE,0.792,68,0,0.5884203524414622,0.4115796475585379
3624,77488855,F,4.0,11/10/1970,830.0,A,104.3,2,HBACK,1.804,48,0,0.819676681142609,0.180323318857391
3625,77829816,M,3.0,7/8/1970,541.0,A,47.2,4,STNWG,1.947,48,1,0.4737039956121003,0.5262960043878997
3626,76693507,M,4.0,9/3/1961,814.0,E,43.5,3,UTE,2.299,57,0,0.8664830438083373,0.13351695619166265
3627,13257562,F,5.0,10/8/1951,835.0,B,130.9,2,SEDAN,1.881,67,0,0.7983288710967935,0.20167112890320654
3628,99521937,F,4.0,6/18/1963,644.0,F,128.0,3,STNWG,3.014,55,1,0.45615071700179377,0.5438492829982062
3629,74671808,M,4.0,7/10/1963,701.0,B,137.6,2,STNWG,4.807,55,0,0.5035138925853848,0.49648610741461513
3630,12820707,F,1.0,3/17/1998,662.0,E,40.5,3,HBACK,1.111,20,0,0.6980918785019614,0.3019081214980386
3631,91216812,M,5.0,9/13/1953,736.0,C,129.0,3,STNWG,3.179,65,0,0.6129999802403925,0.3870000197596075
3632,76994044,F,2.0,5/10/1988,492.0,B,140.8,1,HBACK,2.145,30,1,0.24665650882261514,0.7533434911773849
3633,48312492,M,2.0,10/31/1984,465.0,C,114.0,2,STNWG,4.708,34,1,0.19331954561527864,0.8066804543847214
3634,69751738,M,3.0,7/23/1977,661.0,C,100.5,3,SEDAN,1.617,41,0,0.5737415117017635,0.42625848829823654
3635,42387228,M,2.0,2/27/1983,619.0,A,113.6,1,HBACK,1.738,35,0,0.5168981398198569,0.48310186018014306
3636,78058539,M,5.0,4/16/1951,791.0,E,63.0,4,TRUCK,1.111,67,0,0.8327940130942598,0.1672059869057402
3637,85151213,F,1.0,3/7/1991,439.0,A,56.4,2,HBACK,2.024,27,1,0.3170175293914652,0.6829824706085348
3638,24087219,M,1.0,5/7/1991,663.0,C,147.0,3,SEDAN,1.254,27,1,0.45872522873466604,0.541274771265334
3639,41665005,F,4.0,3/24/1961,821.0,D,96.0,2,HBACK,1.397,57,0,0.8356539175965768,0.16434608240342322
3640,43888877,M,3.0,12/15/1974,772.0,C,133.5,4,HBACK,0.539,44,0,0.6793097908875056,0.3206902091124944
3641,23578834,M,2.0,1/3/1989,648.0,D,87.0,3,SEDAN,0.979,29,0,0.5879775897541675,0.4120224102458325
3642,94607486,F,2.0,1/24/1984,511.0,B,100.8,2,SEDAN,1.969,34,1,0.33766818210032534,0.6623318178996747
3645,61759061,F,6.0,7/18/1949,834.0,A,51.5,2,SEDAN,1.573,69,0,0.8985998342030153,0.10140016579698469
3646,80343148,F,5.0,4/23/1950,849.0,C,145.5,2,HBACK,1.386,68,0,0.8007952527955471,0.19920474720445291
3647,47967013,F,4.0,4/13/1960,318.0,A,94.1,1,STNWG,3.498,58,1,0.13606990637520477,0.8639300936247952
3648,14678192,F,3.0,10/22/1976,749.0,D,105.7,3,SEDAN,0.902,42,0,0.7158134670903121,0.2841865329096879
3649,92348640,M,5.0,2/11/1953,843.0,B,75.9,4,STNWG,1.166,65,0,0.8596479254942033,0.14035207450579673
3651,34876863,F,4.0,7/20/1967,619.0,B,90.1,3,SEDAN,1.463,51,0,0.5459315365897563,0.4540684634102437
3653,15289274,M,6.0,3/11/1931,583.0,C,130.5,2,SEDAN,1.925,87,1,0.44736311207730706,0.5526368879226929
3655,15327346,F,3.0,11/19/1973,681.0,E,25.5,4,STNWG,2.046,45,0,0.7337939663361379,0.26620603366386214
3656,60847894,M,2.0,5/14/1984,611.0,A,79.9,3,HBACK,0.847,34,0,0.5540259042415949,0.4459740957584051
3658,47892673,M,3.0,2/28/1970,624.0,C,132.0,2,STNWG,5.841,48,1,0.3538493836130284,0.6461506163869716
3659,27395824,M,2.0,2/21/1987,405.0,B,112.9,2,SEDAN,2.035,31,1,0.17918302111461237,0.8208169788853876
3660,30631899,F,3.0,8/10/1974,669.0,B,89.4,2,STNWG,3.652,44,0,0.5856179913477826,0.41438200865221736
3661,25199927,F,4.0,1/25/1965,688.0,D,40.0,3,HBACK,1.001,53,0,0.7673215597170108,0.23267844028298923
3662,64369501,F,6.0,10/5/1947,741.0,A,80.1,3,SEDAN,1.254,71,0,0.7720752359026636,0.22792476409733645
3663,30735991,F,2.0,2/22/1984,480.0,C,124.5,1,SEDAN,2.97,34,1,0.24677478918376372,0.7532252108162363
3664,82274518,F,4.0,6/13/1968,806.0,F,136.0,2,SEDAN,1.914,50,0,0.739745467386935,0.260254532613065
3665,40279709,M,2.0,7/2/1980,473.0,D,80.0,4,TRUCK,1.595,38,1,0.2921156386380982,0.7078843613619018
3667,85724728,F,5.0,1/22/1953,735.0,C,123.0,4,HBACK,0.55,65,0,0.6698140847871581,0.3301859152128419
3668,75747024,M,5.0,6/28/1955,416.0,A,80.1,2,SEDAN,2.937,63,1,0.253807750105406,0.746192249894594
3669,91290850,M,5.0,5/12/1950,768.0,A,75.4,3,SEDAN,1.243,68,0,0.8072764979306073,0.19272350206939273
3670,85543812,M,5.0,12/2/1957,726.0,E,55.5,4,STNWG,1.155,61,0,0.7700310149208711,0.2299689850791289
3671,24922515,F,5.0,8/21/1955,757.0,A,54.8,3,SEDAN,1.067,63,0,0.8254261471959691,0.17457385280403095
3672,72858181,M,6.0,9/24/1930,638.0,A,121.0,3,STNWG,2.09,88,0,0.530715346739554,0.46928465326044605
3673,52053950,M,6.0,1/15/1943,837.0,D,102.9,2,SEDAN,1.694,75,0,0.8482701387547311,0.1517298612452689
3674,66155338,M,6.0,1/12/1947,709.0,C,130.5,4,SEDAN,0.748,71,0,0.6148339456675294,0.3851660543324706
3675,69853633,M,4.0,12/3/1960,595.0,B,120.1,4,SEDAN,0.385,58,1,0.44616148250822707,0.5538385174917729
3676,90310588,M,4.0,8/15/1966,800.0,F,106.0,3,STNWG,3.465,52,0,0.7334444483854748,0.26655555161452515
3677,36237190,M,6.0,10/24/1946,505.0,A,59.9,4,SEDAN,0.484,72,1,0.4553965470637906,0.5446034529362094
3678,51362205,M,4.0,2/13/1963,735.0,C,145.5,4,SEDAN,0.869,55,0,0.5994774490297547,0.4005225509702453
3679,61763096,M,3.0,12/3/1973,557.0,C,144.0,4,STNWG,1.485,45,1,0.2903016730294514,0.7096983269705486
3680,35804995,M,6.0,7/24/1942,551.0,B,104.0,1,HBACK,1.7039,76,1,0.4781989048012981,0.5218010951987019
3681,42302168,F,4.0,8/23/1962,732.0,C,148.5,3,HBACK,1.133,56,0,0.6080740596634983,0.39192594033650174
3682,58079277,F,6.0,12/13/1949,836.0,C,133.5,3,SEDAN,0.902,69,0,0.7975181062142904,0.20248189378570955
3683,56595079,F,4.0,1/10/1965,680.0,A,76.9,1,HBACK,1.485,53,0,0.7208340274677454,0.2791659725322546
3684,62567249,M,4.0,2/3/1966,707.0,D,132.7,4,STNWG,2.101,52,0,0.5451109808314059,0.4548890191685942
3685,42778009,F,2.0,2/28/1986,837.0,A,92.9,3,PANVN,1.584,32,0,0.8185606930988896,0.1814393069011105
3686,96411286,M,5.0,9/12/1950,655.0,B,120.5,4,UTE,0.429,68,0,0.5561492281405643,0.44385077185943567
3687,61000815,M,4.0,3/14/1966,497.0,A,87.5,2,STNWG,5.247,52,1,0.28242075236951647,0.7175792476304835
3688,72816496,F,2.0,6/3/1985,633.0,C,133.5,2,HBACK,1.925,33,1,0.4567317585488614,0.5432682414511386
3689,40271300,M,5.0,12/23/1951,453.0,C,127.5,2,STNWG,4.312,67,1,0.1931855750732776,0.8068144249267224
3690,14857492,M,5.0,6/27/1959,758.0,C,138.0,3,SEDAN,1.067,59,0,0.6763470824766735,0.3236529175233264
3691,32929440,F,4.0,5/28/1960,821.0,C,130.5,4,STNWG,1.826,58,0,0.73619628146388,0.26380371853611995
3692,96172784,F,3.0,8/25/1976,617.0,C,111.0,1,SEDAN,2.244,42,0,0.5137329737100269,0.48626702628997315
3693,94595708,F,3.0,6/27/1979,574.0,F,142.0,2,STNWG,2.321,39,1,0.33925667813307603,0.660743321866924
3694,45697282,M,5.0,3/9/1959,421.0,B,155.6,3,TRUCK,2.156,59,1,0.14022002816793833,0.8597799718320617
3695,56573573,M,2.0,10/29/1989,589.0,B,125.6,1,SEDAN,2.926,29,1,0.3971621851649244,0.6028378148350756
3696,54419232,F,6.0,9/21/1945,848.0,C,144.0,2,SEDAN,2.101,73,0,0.7925475695628756,0.20745243043712439
3697,73655062,F,2.0,1/28/1989,494.0,C,135.0,4,TRUCK,0.715,29,1,0.22835413342721878,0.7716458665727812
3698,29785419,M,4.0,3/16/1963,625.0,C,111.0,1,SEDAN,2.079,55,0,0.54788114155542,0.45211885844458
3699,39103471,F,6.0,5/15/1939,778.0,E,15.0,1,SEDAN,2.519,79,0,0.9011150154241119,0.0988849845758881
3700,91855056,M,3.0,5/2/1972,402.0,C,142.5,4,HBACK,0.803,46,1,0.138087337503365,0.861912662496635
3701,80495634,M,2.0,7/16/1985,686.0,A,94.3,1,UTE,4.7289,33,0,0.5848764351224636,0.4151235648775365
3702,58897353,M,3.0,7/29/1974,676.0,B,120.1,4,MIBUS,1.782,44,0,0.5232163602443577,0.4767836397556423
3703,87892897,M,4.0,10/29/1969,747.0,C,145.5,2,HBACK,1.32,49,0,0.6508575496726781,0.349142450327322
3704,73324242,M,4.0,9/15/1966,740.0,C,147.0,3,HBACK,0.979,52,0,0.6237194960041184,0.3762805039958817
3705,88016188,M,4.0,5/4/1960,663.0,C,135.0,3,HBACK,1.529,58,0,0.5179603516255598,0.4820396483744403
3706,76596120,M,4.0,5/16/1961,317.0,B,118.5,2,HBACK,2.189,57,1,0.11369355769045342,0.8863064423095466
3707,97813310,F,4.0,3/31/1962,650.0,C,81.0,2,HBACK,1.793,56,0,0.6402559582771357,0.35974404172286434
3709,77525182,F,4.0,8/2/1965,734.0,C,120.0,3,STNWG,1.958,53,0,0.6494439803312555,0.3505560196687445
3710,75857352,M,5.0,5/2/1950,527.0,D,83.5,3,SEDAN,1.474,68,1,0.42941171018481916,0.5705882898151808
3711,32613427,F,3.0,2/13/1973,789.0,D,111.4,3,UTE,2.464,45,0,0.724856408425275,0.275143591574725
3712,17294550,M,2.0,3/20/1983,591.0,B,155.1,2,UTE,3.806,35,1,0.29470248368456065,0.7052975163154394
3713,34111267,M,3.0,12/12/1978,753.0,C,142.5,4,HBACK,0.594,40,0,0.6249028786831157,0.3750971213168843
3714,71350383,F,2.0,11/16/1989,810.0,F,90.0,4,STNWG,2.651,29,0,0.7509706628745967,0.24902933712540334
3715,87839471,F,3.0,8/22/1974,683.0,A,93.0,3,SEDAN,1.243,44,0,0.6399609573971516,0.3600390426028483
3716,31875759,F,3.0,11/21/1974,658.0,A,70.0,4,HBACK,0.407,44,0,0.6495139050631638,0.3504860949368362
3717,49643903,F,2.0,5/6/1987,563.0,A,82.1,1,STNWG,4.741,31,1,0.40778100022376673,0.5922189997762333
3718,45316934,M,4.0,3/15/1964,767.0,B,133.6,3,HBACK,0.869,54,0,0.6980542602582924,0.30194573974170763
3719,17080020,F,3.0,1/5/1976,686.0,C,133.5,3,MIBUS,2.343,42,0,0.5164506069129298,0.48354939308707023
3720,32878077,M,4.0,10/23/1961,802.0,D,99.9,4,STNWG,2.09,57,0,0.7611400607100676,0.23885993928993238
3721,84187378,F,2.0,3/21/1988,614.0,A,111.8,3,STNWG,1.265,30,1,0.4651449685413698,0.5348550314586302
3722,76413964,F,3.0,8/13/1970,605.0,E,79.5,4,UTE,1.155,48,0,0.5257903495521992,0.4742096504478008
3723,91242811,F,5.0,12/24/1951,769.0,A,77.4,2,SEDAN,2.222,67,0,0.803978412516663,0.19602158748333698
3724,37988766,F,4.0,1/30/1960,686.0,C,127.5,4,HBACK,0.495,58,0,0.5763944457497239,0.42360555425027613
3725,40581127,F,4.0,9/25/1960,650.0,E,34.5,3,STNWG,1.155,58,0,0.7308727735419243,0.26912722645807574
3726,30722918,M,1.0,1/4/1991,326.0,A,47.6,3,UTE,2.321,27,1,0.17028012745610566,0.8297198725438943
3727,84120983,M,3.0,7/14/1975,670.0,B,89.7,2,HBACK,1.914,43,0,0.6335931692029326,0.36640683079706743
3728,50167899,M,6.0,5/28/1941,615.0,A,32.2,4,HBACK,0.594,77,0,0.6976302419785592,0.3023697580214408
3729,74017302,M,5.0,11/21/1959,699.0,B,132.7,4,SEDAN,1.045,59,0,0.5708779757498819,0.4291220242501182
3730,30153795,F,6.0,9/26/1947,306.0,C,142.5,3,HBACK,1.65,71,1,0.08807331383673789,0.9119266861632621
3731,35953114,M,5.0,4/29/1956,631.0,D,99.8,3,SEDAN,1.177,62,0,0.5643206347950107,0.4356793652049893
3732,43604008,F,4.0,1/1/1968,604.0,C,94.5,4,STNWG,2.167,50,1,0.4609451551045306,0.5390548448954694
3733,66548907,M,2.0,12/6/1984,748.0,B,90.3,2,STNWG,3.652,34,0,0.6933625584411937,0.30663744155880635
3734,76204791,M,3.0,9/20/1970,314.0,B,109.2,4,SEDAN,0.781,48,1,0.11049804301081056,0.8895019569891894
3735,88485392,M,6.0,4/18/1939,825.0,E,10.5,4,STNWG,1.199,79,0,0.915986655901458,0.08401334409854197
3736,14565509,M,4.0,9/13/1965,475.0,E,37.5,4,STNWG,1.661,53,1,0.40257079556904085,0.5974292044309591
3737,94459238,M,4.0,6/26/1961,423.0,B,137.6,4,SEDAN,1.089,57,1,0.16486976135165765,0.8351302386483423
3738,91095163,F,4.0,6/5/1964,633.0,C,148.5,4,SEDAN,0.451,54,1,0.4344154765563848,0.5655845234436152
3740,57091526,M,3.0,8/30/1973,633.0,A,72.2,4,STNWG,1.342,45,0,0.5803640668090209,0.4196359331909792
3742,89731173,F,4.0,1/16/1965,747.0,A,73.5,2,HBACK,1.43,53,0,0.7900159721209397,0.2099840278790604
3743,21819624,F,5.0,1/18/1954,785.0,C,139.5,4,SEDAN,0.924,64,0,0.6971414931241571,0.3028585068758429
3744,51415241,M,6.0,5/2/1932,643.0,C,142.5,4,SEDAN,1.089,86,1,0.4862499084517423,0.5137500915482577
3745,44427675,F,5.0,10/5/1953,553.0,A,71.4,3,SEDAN,1.177,65,0,0.5065637361205353,0.49343626387946465
3746,30993879,M,4.0,4/20/1964,822.0,C,115.5,2,PANVN,2.651,54,0,0.7830176066879951,0.21698239331200486
3747,46716155,M,5.0,4/5/1950,824.0,C,112.5,3,STNWG,1.727,68,0,0.8009276044344293,0.1990723955655706
3748,74932893,F,2.0,8/18/1986,844.0,D,131.1,3,SEDAN,0.968,32,0,0.7784232133127481,0.22157678668725192
3749,90061930,M,2.0,5/24/1982,313.0,A,112.9,3,STNWG,1.738,36,1,0.10079301518451633,0.8992069848154837
3750,99282247,F,3.0,11/20/1970,637.0,E,64.5,4,UTE,1.98,48,0,0.5904267316932073,0.4095732683067928
3751,75940648,F,5.0,1/8/1951,789.0,E,36.0,3,HBACK,0.924,67,0,0.8792740744199298,0.12072592558007024
3752,88899809,F,2.0,1/4/1984,676.0,E,19.5,1,STNWG,5.126,34,0,0.7224842630430235,0.27751573695697657
3753,22031585,F,4.0,2/14/1962,373.0,B,104.3,3,HBACK,1.276,56,1,0.17491754137329873,0.8250824586267013
3754,40146916,F,4.0,11/1/1965,655.0,B,141.7,4,SEDAN,0.737,53,1,0.4776542735736854,0.5223457264263146
3755,29961102,F,2.0,1/7/1989,560.0,D,63.2,3,HBACK,1.067,29,1,0.4966821316262776,0.5033178683737224
3756,60240364,F,4.0,6/28/1965,827.0,B,103.2,4,SEDAN,0.638,53,0,0.8090693002401785,0.1909306997598215
3757,64924958,F,2.0,8/10/1989,549.0,C,135.0,3,SEDAN,1.32,29,1,0.30795991292155966,0.6920400870784403
3758,36125850,M,3.0,1/18/1979,618.0,E,84.0,3,SEDAN,1.474,39,0,0.5438181984528023,0.4561818015471977
3759,43504058,F,4.0,9/19/1964,772.0,B,135.4,2,HBACK,1.958,54,0,0.6979963336988105,0.30200366630118947
3760,43763088,M,4.0,12/14/1967,362.0,C,144.0,3,HBACK,1.023,51,1,0.11885719971136555,0.8811428002886345
3762,16897738,F,4.0,6/1/1969,327.0,C,127.5,4,STNWG,1.562,49,1,0.09434603648891171,0.9056539635110883
3763,17610165,F,2.0,10/14/1986,607.0,A,75.0,3,SEDAN,1.529,32,0,0.5369257181756966,0.4630742818243034
3764,54511564,M,3.0,12/2/1972,690.0,C,144.0,2,HBACK,1.441,46,0,0.5565484267728134,0.4434515732271867
3765,90679112,M,2.0,10/22/1986,473.0,D,108.8,2,STNWG,3.861,32,1,0.2251535259400338,0.7748464740599662
3766,84854638,M,4.0,2/28/1969,643.0,B,97.9,2,STNWG,1.892,49,0,0.5793827155135853,0.4206172844864146
3767,79076923,F,2.0,6/24/1982,652.0,C,135.0,2,HBACK,1.386,36,0,0.5042142401005145,0.4957857598994854
3768,63572213,M,4.0,2/20/1962,660.0,B,133.5,1,PANVN,2.739,56,0,0.5341388742913785,0.4658611257086215
3769,91855145,F,2.0,1/11/1983,311.0,B,94.1,4,STNWG,1.243,35,1,0.11122662289205598,0.888773377107944
3770,33883455,F,3.0,7/14/1971,510.0,B,102.5,3,HBACK,0.781,47,1,0.3533125049763087,0.6466874950236913
3771,77130288,M,5.0,10/22/1958,506.0,C,133.5,4,STNWG,0.627,60,1,0.2770700856335957,0.7229299143664043
3772,65157017,F,2.0,8/27/1982,620.0,C,121.5,4,SEDAN,0.33,36,1,0.458813465415709,0.541186534584291
3773,96123074,F,4.0,6/14/1966,643.0,C,126.0,2,HBACK,1.793,52,0,0.5188229825235164,0.4811770174764836
3774,74357828,F,2.0,8/16/1986,587.0,C,127.5,3,STNWG,3.41,32,1,0.3290796549352274,0.6709203450647726
3776,23200417,F,4.0,8/26/1962,689.0,A,62.2,3,SEDAN,1.496,56,0,0.7196309421923144,0.2803690578076856
3777,26581374,M,3.0,7/6/1974,795.0,F,44.0,2,HBACK,1.804,44,0,0.8632525304256454,0.13674746957435457
3778,73316431,M,2.0,11/18/1983,671.0,A,97.1,1,SEDAN,2.178,35,0,0.6279116596808664,0.3720883403191336
3779,13493982,M,3.0,5/27/1974,695.0,C,142.5,3,UTE,1.76,44,0,0.529238419080102,0.47076158091989795
3780,89989181,M,5.0,10/9/1953,811.0,C,135.0,2,UTE,3.971,65,0,0.7154196196149298,0.2845803803850702
3781,67636252,M,2.0,5/30/1985,305.0,C,141.0,3,HBACK,1.221,33,1,0.07814904844266835,0.9218509515573317
3782,99814742,M,2.0,9/26/1982,499.0,F,116.0,1,STNWG,4.598,36,1,0.25219112796493803,0.747808872035062
3784,55796995,F,4.0,5/11/1961,566.0,B,111.5,1,STNWG,4.499,57,1,0.3822753181443047,0.6177246818556953
3785,65627993,F,2.0,10/30/1984,674.0,F,102.0,2,HBACK,1.408,34,0,0.6154158862316598,0.38458411376834023
3787,74768060,F,2.0,7/17/1984,747.0,C,139.5,3,STNWG,3.344,34,0,0.564451862776874,0.4355481372231261
3788,10136046,F,5.0,6/22/1952,310.0,C,133.5,4,HBACK,0.528,66,1,0.09723508627953215,0.9027649137204679
3789,77709016,F,4.0,11/24/1961,761.0,B,118.5,2,STNWG,2.057,57,0,0.7172198592503775,0.28278014074962254
3790,57635231,F,4.0,11/18/1962,393.0,B,116.1,1,SEDAN,2.904,56,1,0.18245415930203146,0.8175458406979685
3791,55463818,F,5.0,11/3/1954,743.0,C,133.5,3,SEDAN,1.122,64,0,0.6678634581404815,0.33213654185951846
3792,45944309,F,3.0,11/21/1977,418.0,C,144.0,4,MIBUS,1.54,41,1,0.1359200718186604,0.8640799281813396
3793,25872801,F,5.0,8/18/1950,748.0,A,90.3,2,SEDAN,2.508,68,0,0.7536032955970473,0.2463967044029527
3794,32743791,F,2.0,11/8/1988,774.0,C,103.5,2,SEDAN,2.123,30,0,0.7351680638169991,0.2648319361830009
3795,49833111,M,4.0,4/15/1965,836.0,C,133.5,1,STNWG,3.531,53,0,0.7696375608233126,0.2303624391766874
3797,30205232,F,3.0,12/14/1979,807.0,B,150.5,4,SEDAN,0.638,39,0,0.6865732422341838,0.3134267577658162
3798,11767957,F,5.0,1/17/1957,536.0,F,80.0,4,SEDAN,0.825,61,1,0.4353614373660877,0.5646385626339123
